Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,noteIDs,Status
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02031,Pressure information,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02035,Basic synoptic “instantaneous” data ,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02036,Clouds with bases below station level,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02047,Direction of cloud drift,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,B08002,Vertical significance (surface observations),Set to missing (cancel),,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02048,Direction and elevation of cloud,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02037,"State of ground, snow depth, ground minimum temperature",Past 12 hours,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,B12120,Ground temperature,snT’gT’g,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,B12122,Ground minimum temperature of the preceding night,snTgTg,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02043,Basic synoptic “period” data,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02044,Evaporation data,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,R01002,Replicate 1 descriptor 2 times,,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02045,Radiation data (from 1 hour and 24-hour period),,,,Operational
07,Surface report sequences (land),D07182,(Sequence for representation of synoptic reports from a fixed land station suitable for SYNOP data in compliance with reporting practices in RA II),,D02046,Temperature change                   ,,,,Operational
