Id,Category,CategoryOfSequences_es,FXY1,Title_es,,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/02/093/1/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
bufr4/3/02/093/2/007033,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
bufr4/3/02/093/3/303099,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,303099,Metadatos comunes a los sensores de,,,,Operational
bufr4/3/02/093/4/012101,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,012101,Temperatura/temperatura del aire,,,,Operational
bufr4/3/02/093/5/103000,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,103000,Repetición diferida de 3 descriptores,,,,Operational
bufr4/3/02/093/6/031000,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,031000,Factor de repetición ligeramente diferida del descriptor,"Fijar en 0 si no hay cambios respecto de los valores anteriores, en 1 si hay cambios",,,Operational
bufr4/3/02/093/7/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),,,,Operational
bufr4/3/02/093/8/007033,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007033,Altura del sensor sobre la superficie del agua,,,,Operational
bufr4/3/02/093/9/303099,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,303099,Metadatos comunes a los sensores de temperatura/humedad,,,,Operational
bufr4/3/02/093/10/002039,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002039,Método de medición de la temperatura con termómetro de bulbo húmedo,,,,Operational
bufr4/3/02/093/11/002097,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002097,Tipo de sensor de humedad,,,,Operational
bufr4/3/02/093/12/003024,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003024,Coeficiente psicrométrico,Fijar en faltante si el tipo de sensor de humedad no es psicrométrico,,,Operational
bufr4/3/02/093/13/003021,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003021,Calefacción del higrómetro,,,,Operational
bufr4/3/02/093/14/012102,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,012102,Temperatura de bulbo húmedo,,,,Operational
bufr4/3/02/093/15/012103,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,012103,Temperatura del punto de rocío,,,,Operational
bufr4/3/02/093/16/013003,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,013003,Humedad relativa,,,,Operational
bufr4/3/02/093/17/007032,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007032,Altura del sensor sobre el suelo local (o la cubierta de la plataforma marina),Fijar en faltante (anular),,,Operational
bufr4/3/02/093/18/007033,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,007033,Altura del sensor sobre la superficie del agua,Fijar en faltante (anular),,,Operational
bufr4/3/02/093/19/303099,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,303099,Metadatos comunes a los sensores de temperatura/humedad,Fijar en faltante todos los elementos de la secuencia (anular),,,Operational
bufr4/3/02/093/20/002039,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002039,Método de medición de la temperatura con termómetro de bulbo húmedo,Fijar en faltante (anular),,,Operational
bufr4/3/02/093/21/002097,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,002097,Tipo de sensor de humedad,Fijar en faltante (anular),,,Operational
bufr4/3/02/093/22/003021,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003021,Calefacción del higrómetro,Fijar en faltante (anular),,,Operational
bufr4/3/02/093/23/003024,02,Secuencias meteorológicas comunes a los datos de superficie,302093,(Datos ampliados de temperatura y humedad desde buques),,003024,Coeficiente psicrométrico,Fijar en faltante (anular),,,Operational
bufr4/3/02/175/1/008021,02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,008021,Significación temporal,,,,
bufr4/3/02/175/2/004025,02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,004025,Período o desplazamiento de tiempo,,,,
bufr4/3/02/175/3/013155,02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,013155,Intensidad de la precipitación (gran exactitud),,,,Operational
bufr4/3/02/175/4/013058,02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,013058,Tamaño del elemento de precipitación,,,,Operational
bufr4/3/02/175/5/008021,02,Secuencias meteorológicas comunes a los datos de superficie,302175,"(Intensidad de la precipitación, tamaño del elemento de precipitación)",,008021,Significación temporal,,,,Operational
