Id,FXY,ElementName_ar,CodeFigure,EntryName_ar,EntryName_sub1_ar,EntryName_sub2_ar,Note_ar,noteIDs,Status
bufr4/0/33/116/16,033116,فحص خارج الحدود,16,ملف أكسيد النيتروز,,,,,Operational
bufr4/0/33/116/All-17,033116,فحص خارج الحدود,All 17,مفقود,,,,,Operational
bufr4/0/33/117/1,033117,فحص خارج الحدود,1,الملف الشخصي لدرجة الحرارة,,,,,Operational
bufr4/0/33/117/2,033117,فحص خارج الحدود,2,ملف بخار الماء,,,,,Operational
bufr4/0/33/117/3,033117,فحص خارج الحدود,3,الأوزون,,,,,Operational
bufr4/0/33/117/4,033117,فحص خارج الحدود,4,درجة حرارة الجلد,,,,,Operational
bufr4/0/33/117/5,033117,فحص خارج الحدود,5,درجة الحرارة/درجة حرارة الهواء,,,,,Operational
bufr4/0/33/117/6,033117,فحص خارج الحدود,6,درجة حرارة نقطة الندى,,,,,Operational
bufr4/0/33/117/7,033117,فحص خارج الحدود,7,ضغط السطح,,,,,Operational
bufr4/0/33/117/8,033117,فحص خارج الحدود,8,تقدير خطأ درجة حرارة سطح الجلد (مؤشر الجودة),,,,,Operational
bufr4/0/33/117/9,033117,فحص خارج الحدود,9,تقدير خطأ درجة حرارة الهواء السطحي (مؤشر الجودة),,,,,Operational
bufr4/0/33/117/10,033117,فحص خارج الحدود,10,تقدير خطأ درجة حرارة الهواء السطحي (مؤشر الجودة),,,,,Operational
bufr4/0/33/117/11,033117,فحص خارج الحدود,11,تقدير خطأ ضغط السطح (مؤشر الجودة),,,,,Operational
bufr4/0/33/117/12,033117,فحص خارج الحدود,12,انبعاثية السطح الطيف الخشن للأشعة تحت الحمراء,,,,,Operational
bufr4/0/33/117/13,033117,فحص خارج الحدود,13,انبعاثية السطح الطيف الميكروويف,,,,,Operational
bufr4/0/33/117/14,033117,فحص خارج الحدود,14,ملف تعريف CO2,,,,,Operational
bufr4/0/33/117/15,033117,فحص خارج الحدود,15,ملف تش4,,,,,Operational
bufr4/0/33/117/16,033117,فحص خارج الحدود,16,ملف أكسيد النيتروز,,,,,Operational
bufr4/0/33/117/All-17,033117,فحص خارج الحدود,All 17,مفقود,,,,,Operational
