Category,CategoryOfSequences_ar,FXY1,Title_ar,SubTitle_ar,FXY2,ElementName_ar,ElementDescription_ar,Note_ar,Status
07,تسلسلات تقارير السطح (البحر),D07046,(رؤية ميتار/سبيشي),,B05021,التحمل أو زاوية السمت,اتجاه الرؤية الملاحظ,,Operational
07,تسلسلات تقارير السطح (البحر),D07046,(رؤية ميتار/سبيشي),,B20059,الحد الأدنى للرؤية الأفقية,في إن في إن في إن في إن,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,R05000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B08002,الأهمية الرأسية (ملاحظات الأقمار الصناعية),,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B20011,كمية السحب,NsNsNs,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B20012,نوع السحابة,سي سي,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B20013,ارتفاع قمة السحابة,هشششش - م,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B20092,ارتفاع قمة السحابة,هشششش - م,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B20002,الرؤية العمودية,ڤڤهشششش - م,,Operational
07,تسلسلات تقارير السطح (البحر),D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,,B20091,الرؤية العمودية,ڤڤهشششش - م,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B08016,تغيير المؤهل لتوقع من نوع الاتجاه أو توقع المطار,TTTTT لا شيء مهم للإبلاغ عنه,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,R02000,تكرار متأخر لـ 6 أوصاف,= 0، 1 أو 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B08017,محدد الوقت المتوقع لتغيير التوقعات,تي تي,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,D01012,ساعة، دقيقة، ثانية,جي جي,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,R12000,تكرار متأخر لـ 6 أوصاف,= 0، 1 أو 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,= 10 م (إذا لم تكن القيمة الفعلية متوفرة),,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11001,اتجاه الرياح,ددد,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B08054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11083,سرعة الرياح,كم/سا,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11084,سرعة الرياح,عذرًا، النص المقدم غير واضح بما يكفي للترجمة.,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11002,سرعة الرياح,ث - م/ث,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B08054,مؤهل لسرعة الرياح أو هبات الرياح,عفواً، النص الذي قدمته غير كافٍ للترجمة. يرجى تقديم نص كامل.,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11085,أقصى سرعة لهبات الرياح,فمفم - كم/سا,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11086,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B11041,أقصى سرعة لهبات الرياح,فمفم - كت,(انظر الملاحظة 3),Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B08054,مؤهل لسرعة الرياح أو هبات الرياح,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B07032,تم التعديل بالنسبة للارتفاع التمثيلي للمستشعر فوق الأرض المحلية (أو سطح منصة بحرية).,تعيين إلى مفقود (إلغاء),,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B20009,مؤشر الطقس العام (TAF/METAR),CAVOK NSW NSC,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,R01000,تكرار متأخر لـ 6 أوصاف,= 0، 1 أو 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,B20060,الرؤية الأفقية,في,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,D07014,(الطقس الحالي أو المتوقع الهام),شدة الطقس والظواهر الجوية,,Operational
07,تسلسلات تقارير السطح (البحر),D07048,(توقع نوع الاتجاه)، استبدال 3 07 018,,D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,NsNsNshshshs,,Operational
07,تسلسلات تقارير السطح (البحر),D07049,(حالة البحر),,R02000,تكرار متأخر لـ 6 أوصاف,= 0، 1 أو 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07049,(حالة البحر),,B22043,درجة حرارة سطح البحر,تس تس,,Operational
07,تسلسلات تقارير السطح (البحر),D07049,(حالة البحر),,B22021,ارتفاع الموجة الكبير,س´,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,R01000,تكرار متأخر لـ 6 أوصاف,= 0، 1 أو 2,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B20085,الحالة العامة للمدرج,سنوكلو,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,R02000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B01064,مُحدد المدرج,در در,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B20085,الحالة العامة للمدرج,تم الإخلاء (CLRD//),,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,R05000,تكرار متأخر لـ 6 أوصاف,,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B01064,مُحدد المدرج,در در,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B20086,رواسب المدرج,نظام تخطيط الموارد,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B20087,تلوث المدرج,سي آر,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B20088,رواسب المدرج,إعادة ضبط النظام الإلكتروني,,Operational
07,تسلسلات تقارير السطح (البحر),D07050,(حالة المدرج),,B20089,معامل احتكاك المدرج,بربر,,Operational
07,تسلسلات تقارير السطح (البحر),D07051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,D07045,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,,Operational
07,تسلسلات تقارير السطح (البحر),D07051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,D07046,(رؤية ميتار/سبيشي),VVVV أو VVVVNDV,,Operational
07,تسلسلات تقارير السطح (البحر),D07051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,D07013,ميل مدى الرؤية على المدرج,ردردر/فرفرفرفر,,Operational
07,تسلسلات تقارير السطح (البحر),D07051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,D07014,(الطقس الحالي أو المتوقع الهام),شدة الطقس والظواهر الجوية,,Operational
07,تسلسلات تقارير السطح (البحر),D07051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,D07047,(غيوم METAR/SPECI/TAF)، مع استبدال 3 07 015,NsNsNshshshs,,Operational
07,تسلسلات تقارير السطح (البحر),D07051,(الجزء الرئيسي من METAR/SPECI)، مع استبدال 3 07 011,,D07016,ظواهر جوية أخرى,إعادة و´و´,,Operational
